tf_idx,string_id,uniprot_id,name
1690,3847.I1M5Y6,I1M5Y6,I1M5Y6_SOYBN
1691,3847.I1M5Z7,I1M5Z7,I1M5Z7_SOYBN
1692,3847.I1M658,I1M658,I1M658_SOYBN
1693,3847.I1M6D7,I1M6D7,I1M6D7_SOYBN
1694,3847.I1M6J5,I1M6J5,I1M6J5_SOYBN
1695,3847.I1M6N8,I1M6N8,I1M6N8_SOYBN
1696,3847.I1M6U4,I1M6U4,I1M6U4_SOYBN
1697,3847.I1M6V9,I1M6V9,I1M6V9_SOYBN
1698,3847.I1M6X1,I1M6X1,I1M6X1_SOYBN
1699,3847.I1M6Y0,I1M6Y0,I1M6Y0_SOYBN
1700,3847.I1M718,I1M718,I1M718_SOYBN
1701,3847.I1M732,I1M732,GMRLK2
1702,3847.I1M792,I1M792,I1M792_SOYBN
1703,3847.I1M7S2,I1M7S2,I1M7S2_SOYBN
1704,3847.I1M7V3,I1M7V3,I1M7V3_SOYBN
1705,3847.I1M867,I1M867,I1M867_SOYBN
1706,3847.I1M871,I1M871,I1M871_SOYBN
1707,3847.I1M8B6,I1M8B6,I1M8B6_SOYBN
1708,3847.I1M8P9,I1M8P9,I1M8P9_SOYBN
1709,3847.I1M8T1,I1M8T1,STF-3
1710,3847.I1M8W6,I1M8W6,I1M8W6_SOYBN
1711,3847.I1M8Y1,I1M8Y1,I1M8Y1_SOYBN
1712,3847.I1M989,I1M989,I1M989_SOYBN
1713,3847.I1M995,I1M995,I1M995_SOYBN
1714,3847.I1M997,I1M997,I1M997_SOYBN
1715,3847.I1M9F6,I1M9F6,I1M9F6_SOYBN
1716,3847.I1M9F9,I1M9F9,I1M9F9_SOYBN
1717,3847.I1M9T5,I1M9T5,WRKY31
1718,3847.I1M9V5,I1M9V5,I1M9V5_SOYBN
1719,3847.I1MA08,I1MA08,I1MA08_SOYBN
1720,3847.I1MAD8,I1MAD8,I1MAD8_SOYBN
1721,3847.I1MAH3,I1MAH3,I1MAH3_SOYBN
1722,3847.I1MAJ6,I1MAJ6,I1MAJ6_SOYBN
1723,3847.I1MAM7,I1MAM7,I1MAM7_SOYBN
1724,3847.I1MAS1,I1MAS1,I1MAS1_SOYBN
1725,3847.I1MAT2,I1MAT2,I1MAT2_SOYBN
1726,3847.I1MAT3,I1MAT3,I1MAT3_SOYBN
1727,3847.I1MAW2,I1MAW2,I1MAW2_SOYBN
1728,3847.I1MB04,I1MB04,I1MB04_SOYBN
1729,3847.I1MB28,I1MB28,I1MB28_SOYBN
1730,3847.I1MB56,I1MB56,I1MB56_SOYBN
1731,3847.I1MB83,I1MB83,I1MB83_SOYBN
1732,3847.I1MBG9,I1MBG9,GMWRP1
1733,3847.I1MBL7,I1MBL7,I1MBL7_SOYBN
1734,3847.I1MBM1,I1MBM1,I1MBM1_SOYBN
1735,3847.I1MBM2,I1MBM2,I1MBM2_SOYBN
1736,3847.I1MBR6,I1MBR6,MYB177
1737,3847.I1MBS6,I1MBS6,I1MBS6_SOYBN
1738,3847.I1MBV8,I1MBV8,I1MBV8_SOYBN
1739,3847.I1MC87,I1MC87,I1MC87_SOYBN
1740,3847.I1MCA9,I1MCA9,GMWRKY27
1741,3847.I1MCB7,I1MCB7,I1MCB7_SOYBN
1742,3847.I1MCC4,I1MCC4,I1MCC4_SOYBN
1743,3847.I1MCE9,I1MCE9,I1MCE9_SOYBN
1744,3847.I1MCG4,I1MCG4,I1MCG4_SOYBN
1745,3847.I1MCJ7,I1MCJ7,I1MCJ7_SOYBN
1746,3847.I1MCJ9,I1MCJ9,I1MCJ9_SOYBN
1747,3847.I1MCN1,I1MCN1,I1MCN1_SOYBN
1748,3847.I1MCP5,I1MCP5,I1MCP5_SOYBN
1749,3847.I1MCS0,I1MCS0,I1MCS0_SOYBN
1750,3847.I1MCT5,I1MCT5,I1MCT5_SOYBN
1751,3847.I1MCU3,I1MCU3,I1MCU3_SOYBN
1752,3847.I1MCZ2,I1MCZ2,I1MCZ2_SOYBN
1753,3847.I1MD04,I1MD04,I1MD04_SOYBN
1754,3847.I1MDB1,I1MDB1,I1MDB1_SOYBN
1755,3847.I1MDR4,I1MDR4,I1MDR4_SOYBN
1756,3847.I1MDX9,I1MDX9,I1MDX9_SOYBN
1757,3847.I1ME12,I1ME12,I1ME12_SOYBN
1758,3847.I1ME41,I1ME41,I1ME41_SOYBN
1759,3847.I1ME58,I1ME58,I1ME58_SOYBN
1760,3847.I1ME60,I1ME60,I1ME60_SOYBN
1761,3847.I1ME78,I1ME78,I1ME78_SOYBN
1762,3847.I1MEG0,I1MEG0,I1MEG0_SOYBN
1763,3847.I1MEL8,I1MEL8,I1MEL8_SOYBN
1764,3847.I1MEL9,I1MEL9,I1MEL9_SOYBN
1765,3847.I1MEN3,I1MEN3,I1MEN3_SOYBN
1766,3847.I1MEP0,I1MEP0,I1MEP0_SOYBN
1767,3847.I1MET0,I1MET0,I1MET0_SOYBN
1768,3847.I1MET8,I1MET8,I1MET8_SOYBN
1769,3847.I1MEU1,I1MEU1,I1MEU1_SOYBN
1770,3847.I1MEV2,I1MEV2,I1MEV2_SOYBN
1771,3847.I1MF89,I1MF89,I1MF89_SOYBN
1772,3847.I1MFE4,I1MFE4,I1MFE4_SOYBN
1773,3847.I1MFG0,I1MFG0,I1MFG0_SOYBN
1774,3847.I1MFL9,I1MFL9,I1MFL9_SOYBN
1775,3847.I1MFV7,I1MFV7,GMPHR25
1776,3847.I1MG10,I1MG10,I1MG10_SOYBN
1777,3847.I1MG96,I1MG96,I1MG96_SOYBN
1778,3847.I1MGG9,I1MGG9,I1MGG9_SOYBN
1779,3847.I1MGL5,I1MGL5,I1MGL5_SOYBN
1780,3847.I1MGL9,I1MGL9,I1MGL9_SOYBN
1781,3847.I1MGP4,I1MGP4,I1MGP4_SOYBN
1782,3847.I1MGT0,I1MGT0,I1MGT0_SOYBN
1783,3847.I1MGW5,I1MGW5,I1MGW5_SOYBN
1784,3847.I1MGW6,I1MGW6,I1MGW6_SOYBN
1785,3847.I1MGY1,I1MGY1,I1MGY1_SOYBN
1786,3847.I1MGY8,I1MGY8,I1MGY8_SOYBN
1787,3847.I1MH41,I1MH41,I1MH41_SOYBN
1788,3847.I1MH56,I1MH56,WRKY42
1789,3847.I1MHN1,I1MHN1,I1MHN1_SOYBN
1790,3847.I1MHN9,I1MHN9,I1MHN9_SOYBN
1791,3847.I1MHX0,I1MHX0,I1MHX0_SOYBN
1792,3847.I1MI06,I1MI06,I1MI06_SOYBN
1793,3847.I1MI08,I1MI08,I1MI08_SOYBN
1794,3847.I1MI11,I1MI11,I1MI11_SOYBN
1795,3847.I1MI78,I1MI78,I1MI78_SOYBN
1796,3847.I1MI86,I1MI86,GMPHR26
1797,3847.I1MI88,I1MI88,I1MI88_SOYBN
1798,3847.I1MIE1,I1MIE1,I1MIE1_SOYBN
1799,3847.I1MIG9,I1MIG9,I1MIG9_SOYBN
1800,3847.I1MJ34,I1MJ34,GSTa
1801,3847.I1MJ37,I1MJ37,I1MJ37_SOYBN
1802,3847.I1MJ41,I1MJ41,I1MJ41_SOYBN
1803,3847.I1MJ49,I1MJ49,I1MJ49_SOYBN
1804,3847.I1MJG6,I1MJG6,I1MJG6_SOYBN
1805,3847.I1MK12,I1MK12,I1MK12_SOYBN
1806,3847.I1MKB1,I1MKB1,LCL1
1807,3847.I1MKE2,I1MKE2,I1MKE2_SOYBN
1808,3847.I1MKI1,I1MKI1,I1MKI1_SOYBN
1809,3847.I1MKL2,I1MKL2,WRKY60
1810,3847.I1MKN5,I1MKN5,GBF2
1811,3847.I1MKR8,I1MKR8,I1MKR8_SOYBN
1812,3847.I1MKS3,I1MKS3,I1MKS3_SOYBN
1813,3847.I1MKS4,I1MKS4,I1MKS4_SOYBN
1814,3847.I1MKS9,I1MKS9,MPK4A
1815,3847.I1MKV1,I1MKV1,I1MKV1_SOYBN
1816,3847.I1ML54,I1ML54,I1ML54_SOYBN
1817,3847.I1ML92,I1ML92,I1ML92_SOYBN
1818,3847.I1ML94,I1ML94,I1ML94_SOYBN
1819,3847.I1MLC5,I1MLC5,COL16
1820,3847.I1MLJ1,I1MLJ1,I1MLJ1_SOYBN
1821,3847.I1MLT0,I1MLT0,I1MLT0_SOYBN
1822,3847.I1MM19,I1MM19,I1MM19_SOYBN
1823,3847.I1MM20,I1MM20,I1MM20_SOYBN
1824,3847.I1MM86,I1MM86,I1MM86_SOYBN
1825,3847.I1MMJ8,I1MMJ8,I1MMJ8_SOYBN
1826,3847.I1MML9,I1MML9,I1MML9_SOYBN
1827,3847.I1MMR4,I1MMR4,I1MMR4_SOYBN
1828,3847.I1MMS6,I1MMS6,I1MMS6_SOYBN
1829,3847.I1MMS9,I1MMS9,I1MMS9_SOYBN
1830,3847.I1MMT5,I1MMT5,I1MMT5_SOYBN
1831,3847.I1MN79,I1MN79,I1MN79_SOYBN
1832,3847.I1MNF1,I1MNF1,I1MNF1_SOYBN
1833,3847.I1MNH3,I1MNH3,I1MNH3_SOYBN
1834,3847.I1MNP1,I1MNP1,I1MNP1_SOYBN
1835,3847.I1MNQ2,I1MNQ2,I1MNQ2_SOYBN
1836,3847.I1MNR1,I1MNR1,I1MNR1_SOYBN
1837,3847.I1MNV3,I1MNV3,I1MNV3_SOYBN
1838,3847.I1MNZ4,I1MNZ4,I1MNZ4_SOYBN
1839,3847.I1MP48,I1MP48,I1MP48_SOYBN
1840,3847.I1MPL7,I1MPL7,I1MPL7_SOYBN
1841,3847.I1MQ54,I1MQ54,I1MQ54_SOYBN
1842,3847.I1MQ59,I1MQ59,I1MQ59_SOYBN
1843,3847.I1MQB2,I1MQB2,I1MQB2_SOYBN
1844,3847.I1MQJ9,I1MQJ9,I1MQJ9_SOYBN
1845,3847.I1MQL7,I1MQL7,I1MQL7_SOYBN
1846,3847.I1MQN0,I1MQN0,I1MQN0_SOYBN
1847,3847.I1MQT0,I1MQT0,I1MQT0_SOYBN
1848,3847.I1MQX3,I1MQX3,I1MQX3_SOYBN
1849,3847.I1MR19,I1MR19,I1MR19_SOYBN
1850,3847.I1MRI4,I1MRI4,I1MRI4_SOYBN
1851,3847.I1MRJ3,I1MRJ3,I1MRJ3_SOYBN
1852,3847.I1MRS9,I1MRS9,I1MRS9_SOYBN
1853,3847.I1MRW9,I1MRW9,I1MRW9_SOYBN
1854,3847.I1MRX0,I1MRX0,I1MRX0_SOYBN
1855,3847.I1MRY5,I1MRY5,I1MRY5_SOYBN
1856,3847.I1MS01,I1MS01,I1MS01_SOYBN
1857,3847.I1MSD7,I1MSD7,I1MSD7_SOYBN
1858,3847.I1MSF4,I1MSF4,I1MSF4_SOYBN
1859,3847.I1MSJ3,I1MSJ3,I1MSJ3_SOYBN
1860,3847.I1MSK8,I1MSK8,I1MSK8_SOYBN
1861,3847.I1MSU0,I1MSU0,I1MSU0_SOYBN
1862,3847.I1MSU2,I1MSU2,I1MSU2_SOYBN
1863,3847.I1MSU6,I1MSU6,I1MSU6_SOYBN
1864,3847.I1MSY7,I1MSY7,I1MSY7_SOYBN
1865,3847.I1MT01,I1MT01,I1MT01_SOYBN
1866,3847.I1MT21,I1MT21,I1MT21_SOYBN
1867,3847.I1MT39,I1MT39,I1MT39_SOYBN
1868,3847.I1MT98,I1MT98,I1MT98_SOYBN
1869,3847.I1MTJ2,I1MTJ2,I1MTJ2_SOYBN
1870,3847.I1MTN2,I1MTN2,I1MTN2_SOYBN
1871,3847.I1MTS7,I1MTS7,I1MTS7_SOYBN
1872,3847.I1MTX3,I1MTX3,I1MTX3_SOYBN
1873,3847.I1MTY4,I1MTY4,I1MTY4_SOYBN
1874,3847.I1MU62,I1MU62,I1MU62_SOYBN
1875,3847.I1MU89,I1MU89,I1MU89_SOYBN
1876,3847.I1MUC4,I1MUC4,GSRLCK
1877,3847.I1MUC8,I1MUC8,I1MUC8_SOYBN
1878,3847.I1MUE5,I1MUE5,I1MUE5_SOYBN
1879,3847.I1MUF9,I1MUF9,MYB109-2
1880,3847.I1MUH9,I1MUH9,I1MUH9_SOYBN
1881,3847.I1MUR6,I1MUR6,I1MUR6_SOYBN
1882,3847.I1MUZ7,I1MUZ7,I1MUZ7_SOYBN
1883,3847.I1MV52,I1MV52,I1MV52_SOYBN
1884,3847.I1MV84,I1MV84,I1MV84_SOYBN
1885,3847.I1MV98,I1MV98,I1MV98_SOYBN
1886,3847.I1MVF8,I1MVF8,I1MVF8_SOYBN
1887,3847.I1MVF9,I1MVF9,I1MVF9_SOYBN
1888,3847.I1MVI7,I1MVI7,I1MVI7_SOYBN
1889,3847.I1MVM6,I1MVM6,I1MVM6_SOYBN
1890,3847.I1MVP2,I1MVP2,I1MVP2_SOYBN
1891,3847.I1MVU7,I1MVU7,I1MVU7_SOYBN
1892,3847.I1MVX1,I1MVX1,I1MVX1_SOYBN
1893,3847.I1MW04,I1MW04,I1MW04_SOYBN
1894,3847.I1MWA9,I1MWA9,I1MWA9_SOYBN
1895,3847.I1MWS0,I1MWS0,I1MWS0_SOYBN
1896,3847.I1MWS6,I1MWS6,I1MWS6_SOYBN
1897,3847.I1MWX5,I1MWX5,I1MWX5_SOYBN
1898,3847.I1MX45,I1MX45,WRKY63
1899,3847.I1MX53,I1MX53,I1MX53_SOYBN
1900,3847.I1MX54,I1MX54,I1MX54_SOYBN
1901,3847.I1MX81,I1MX81,I1MX81_SOYBN
1902,3847.I1MXL2,I1MXL2,I1MXL2_SOYBN
1903,3847.I1MXM4,I1MXM4,I1MXM4_SOYBN
1904,3847.I1MY68,I1MY68,I1MY68_SOYBN
1905,3847.I1MYC2,I1MYC2,I1MYC2_SOYBN
1906,3847.I1MYR2,I1MYR2,I1MYR2_SOYBN
1907,3847.I1MYT3,I1MYT3,I1MYT3_SOYBN
1908,3847.I1MZ11,I1MZ11,I1MZ11_SOYBN
1909,3847.I1MZC7,I1MZC7,I1MZC7_SOYBN
1910,3847.I1MZD5,I1MZD5,I1MZD5_SOYBN
1911,3847.I1MZG4,I1MZG4,I1MZG4_SOYBN
1912,3847.I1MZI3,I1MZI3,I1MZI3_SOYBN
1913,3847.I1MZN5,I1MZN5,I1MZN5_SOYBN
1914,3847.I1MZR9,I1MZR9,I1MZR9_SOYBN
1915,3847.I1MZS1,I1MZS1,I1MZS1_SOYBN
1916,3847.I1MZS7,I1MZS7,I1MZS7_SOYBN
1917,3847.I1N008,I1N008,I1N008_SOYBN
1918,3847.I1N087,I1N087,I1N087_SOYBN
1919,3847.I1N0J5,I1N0J5,I1N0J5_SOYBN
1920,3847.I1N0K0,I1N0K0,I1N0K0_SOYBN
1921,3847.I1N0K2,I1N0K2,I1N0K2_SOYBN
1922,3847.I1N104,I1N104,GSTF13
1923,3847.I1N170,I1N170,I1N170_SOYBN
1924,3847.I1N1P2,I1N1P2,I1N1P2_SOYBN
1925,3847.I1N1U6,I1N1U6,I1N1U6_SOYBN
1926,3847.I1N1Y2,I1N1Y2,I1N1Y2_SOYBN
1927,3847.I1N204,I1N204,I1N204_SOYBN
1928,3847.I1N2D6,I1N2D6,I1N2D6_SOYBN
1929,3847.I1N2P4,I1N2P4,GSTU58
1930,3847.I1N2P6,I1N2P6,GSTU60
1931,3847.I1N321,I1N321,I1N321_SOYBN
1932,3847.I1N370,I1N370,I1N370_SOYBN
1933,3847.I1N377,I1N377,GMS6K1B
1934,3847.I1N3B5,I1N3B5,I1N3B5_SOYBN
1935,3847.I1N3E0,I1N3E0,I1N3E0_SOYBN
1936,3847.I1N3F6,I1N3F6,I1N3F6_SOYBN
1937,3847.I1N3I7,I1N3I7,I1N3I7_SOYBN
1938,3847.I1N3K9,I1N3K9,I1N3K9_SOYBN
1939,3847.I1N3N2,I1N3N2,I1N3N2_SOYBN
1940,3847.I1N3U0,I1N3U0,I1N3U0_SOYBN
1941,3847.I1N3U2,I1N3U2,I1N3U2_SOYBN
1942,3847.I1N3V5,I1N3V5,WRKY64
1943,3847.I1N409,I1N409,I1N409_SOYBN
1944,3847.I1N437,I1N437,I1N437_SOYBN
1945,3847.I1N4K6,I1N4K6,I1N4K6_SOYBN
1946,3847.I1N4Y2,I1N4Y2,I1N4Y2_SOYBN
1947,3847.I1N512,I1N512,I1N512_SOYBN
1948,3847.I1N587,I1N587,I1N587_SOYBN
1949,3847.I1N5H2,I1N5H2,ARF
1950,3847.I1N654,I1N654,I1N654_SOYBN
1951,3847.I1N6C1,I1N6C1,I1N6C1_SOYBN
1952,3847.I1N6G8,I1N6G8,I1N6G8_SOYBN
1953,3847.I1N6I8,I1N6I8,COL13
1954,3847.I1N6J0,I1N6J0,I1N6J0_SOYBN
1955,3847.I1N6Z2,I1N6Z2,I1N6Z2_SOYBN
1956,3847.I1N6Z6,I1N6Z6,I1N6Z6_SOYBN
1957,3847.I1N7A3,I1N7A3,I1N7A3_SOYBN
1958,3847.I1N7B0,I1N7B0,BZIP119
1959,3847.I1N7X2,I1N7X2,I1N7X2_SOYBN
1960,3847.I1N7Y1,I1N7Y1,COL17
1961,3847.I1N828,I1N828,I1N828_SOYBN
1962,3847.I1N899,I1N899,I1N899_SOYBN
1963,3847.I1N8J6,I1N8J6,GMPHR30
1964,3847.I1N8N9,I1N8N9,I1N8N9_SOYBN
1965,3847.I1N8Q5,I1N8Q5,I1N8Q5_SOYBN
1966,3847.I1N8Q6,I1N8Q6,I1N8Q6_SOYBN
1967,3847.I1N8Z8,I1N8Z8,I1N8Z8_SOYBN
1968,3847.I1N929,I1N929,I1N929_SOYBN
1969,3847.I1N944,I1N944,PTF1
1970,3847.I1N948,I1N948,I1N948_SOYBN
1971,3847.I1N974,I1N974,GMPHR31
1972,3847.I1N9B1,I1N9B1,I1N9B1_SOYBN
1973,3847.I1N9D7,I1N9D7,I1N9D7_SOYBN
1974,3847.I1N9G7,I1N9G7,I1N9G7_SOYBN
1975,3847.I1N9L8,I1N9L8,I1N9L8_SOYBN
1976,3847.I1N9Q1,I1N9Q1,I1N9Q1_SOYBN
1977,3847.I1N9S4,I1N9S4,I1N9S4_SOYBN
1978,3847.I1N9T9,I1N9T9,GMPHR32
1979,3847.I1N9V6,I1N9V6,I1N9V6_SOYBN
1980,3847.I1N9W1,I1N9W1,I1N9W1_SOYBN
1981,3847.I1N9X9,I1N9X9,I1N9X9_SOYBN
1982,3847.I1NA42,I1NA42,I1NA42_SOYBN
1983,3847.I1NA43,I1NA43,I1NA43_SOYBN
1984,3847.I1NA52,I1NA52,I1NA52_SOYBN
1985,3847.I1NA89,I1NA89,I1NA89_SOYBN
1986,3847.I1NAF6,I1NAF6,I1NAF6_SOYBN
1987,3847.I1NAK0,I1NAK0,I1NAK0_SOYBN
1988,3847.I1NAP9,I1NAP9,I1NAP9_SOYBN
1989,3847.I1NB97,I1NB97,I1NB97_SOYBN
1990,3847.I1NBE0,I1NBE0,I1NBE0_SOYBN
1991,3847.I1NBI8,I1NBI8,I1NBI8_SOYBN
1992,3847.I1NBJ2,I1NBJ2,PIF3
1993,3847.I1NBN8,I1NBN8,I1NBN8_SOYBN
1994,3847.I1NC98,I1NC98,I1NC98_SOYBN
1995,3847.I1NCI1,I1NCI1,I1NCI1_SOYBN
1996,3847.I1NCK2,I1NCK2,I1NCK2_SOYBN
1997,3847.I1NCM8,I1NCM8,I1NCM8_SOYBN
1998,3847.I1NCV3,I1NCV3,I1NCV3_SOYBN
1999,3847.I1NCW2,I1NCW2,I1NCW2_SOYBN
2000,3847.I1NCY1,I1NCY1,I1NCY1_SOYBN
2001,3847.I1ND33,I1ND33,I1ND33_SOYBN
2002,3847.I1ND35,I1ND35,I1ND35_SOYBN
2003,3847.I1NE78,I1NE78,I1NE78_SOYBN
2004,3847.I1NE79,I1NE79,I1NE79_SOYBN
2005,3847.I1NEC9,I1NEC9,I1NEC9_SOYBN
2006,3847.I1NEH3,I1NEH3,I1NEH3_SOYBN
2007,3847.I1NEI5,I1NEI5,I1NEI5_SOYBN
2008,3847.I1NER6,I1NER6,I1NER6_SOYBN
2009,3847.I1NET4,I1NET4,I1NET4_SOYBN
2010,3847.I1NEV7,I1NEV7,I1NEV7_SOYBN
2011,3847.I1NEY4,I1NEY4,I1NEY4_SOYBN
2012,3847.I1NF36,I1NF36,GSTU62
2013,3847.I1NF52,I1NF52,I1NF52_SOYBN
2014,3847.I1NFA5,I1NFA5,I1NFA5_SOYBN
2015,3847.I1NFB9,I1NFB9,I1NFB9_SOYBN
2016,3847.I1NFI5,I1NFI5,I1NFI5_SOYBN
2017,3847.I1NFP5,I1NFP5,I1NFP5_SOYBN
2018,3847.I1NFY5,I1NFY5,I1NFY5_SOYBN
2019,3847.I1NG21,I1NG21,I1NG21_SOYBN
2020,3847.I1NGC7,I1NGC7,I1NGC7_SOYBN
2021,3847.I1NGL5,I1NGL5,I1NGL5_SOYBN
2022,3847.I1NGM6,I1NGM6,I1NGM6_SOYBN
2023,3847.I1NGM8,I1NGM8,I1NGM8_SOYBN
2024,3847.I1NGP6,I1NGP6,I1NGP6_SOYBN
2025,3847.I1NGP8,I1NGP8,I1NGP8_SOYBN
2026,3847.I1NGY6,I1NGY6,I1NGY6_SOYBN
2027,3847.I1NH60,I1NH60,I1NH60_SOYBN
2028,3847.I1NH81,I1NH81,I1NH81_SOYBN
2029,3847.I1NHA0,I1NHA0,I1NHA0_SOYBN
2030,3847.I1NHG2,I1NHG2,I1NHG2_SOYBN
2031,3847.I1NHJ5,I1NHJ5,I1NHJ5_SOYBN
2032,3847.I1NHL8,I1NHL8,I1NHL8_SOYBN
2033,3847.I1NHU2,I1NHU2,I1NHU2_SOYBN
2034,3847.I1NHW3,I1NHW3,I1NHW3_SOYBN
2035,3847.I1NI27,I1NI27,I1NI27_SOYBN
2036,3847.I1NI28,I1NI28,I1NI28_SOYBN
2037,3847.I1NI29,I1NI29,I1NI29_SOYBN
2038,3847.I1NI73,I1NI73,I1NI73_SOYBN
2039,3847.I1NI88,I1NI88,I1NI88_SOYBN
2040,3847.I1NIA9,I1NIA9,I1NIA9_SOYBN
2041,3847.I1NIB4,I1NIB4,I1NIB4_SOYBN
2042,3847.I1NIB5,I1NIB5,I1NIB5_SOYBN
2043,3847.I1NIB7,I1NIB7,I1NIB7_SOYBN
2044,3847.I1NID5,I1NID5,I1NID5_SOYBN
2045,3847.I1NID6,I1NID6,I1NID6_SOYBN
2046,3847.I1NID7,I1NID7,I1NID7_SOYBN
2047,3847.I1NIE2,I1NIE2,I1NIE2_SOYBN
2048,3847.I1NIF5,I1NIF5,I1NIF5_SOYBN
2049,3847.I1NIQ5,I1NIQ5,I1NIQ5_SOYBN
2050,3847.I1NIS2,I1NIS2,I1NIS2_SOYBN
2051,3847.I1NIS5,I1NIS5,I1NIS5_SOYBN
2052,3847.I1NIV2,I1NIV2,I1NIV2_SOYBN
2053,3847.I1NIX1,I1NIX1,I1NIX1_SOYBN
2054,3847.I1NJ52,I1NJ52,I1NJ52_SOYBN
2055,3847.I1NJ59,I1NJ59,DHAR4
2056,3847.I1NJB7,I1NJB7,I1NJB7_SOYBN
2057,3847.I1NJB8,I1NJB8,I1NJB8_SOYBN
2058,3847.I1NJC0,I1NJC0,I1NJC0_SOYBN
2059,3847.I1NJD6,I1NJD6,I1NJD6_SOYBN
2060,3847.I1NJF3,I1NJF3,I1NJF3_SOYBN
2061,3847.I1NJF9,I1NJF9,I1NJF9_SOYBN
2062,3847.I7BF82,I7BF82,I7BF82_SOYBN
2063,3847.K7K0Q7,K7K0Q7,K7K0Q7_SOYBN
2064,3847.K7K0S8,K7K0S8,GLYMA_U037800
2065,3847.K7K149,K7K149,K7K149_SOYBN
2066,3847.K7K152,K7K152,RDR3
2067,3847.K7K1C2,K7K1C2,GMSYMRK-ALPHA
2068,3847.K7K1E8,K7K1E8,K7K1E8_SOYBN
2069,3847.K7K1J9,K7K1J9,K7K1J9_SOYBN
2070,3847.K7K1V4,K7K1V4,GMPHR2
2071,3847.K7K265,K7K265,K7K265_SOYBN
2072,3847.K7K2A4,K7K2A4,K7K2A4_SOYBN
2073,3847.K7K2A6,K7K2A6,K7K2A6_SOYBN
2074,3847.K7K2M2,K7K2M2,K7K2M2_SOYBN
2075,3847.K7K2S1,K7K2S1,K7K2S1_SOYBN
2076,3847.K7K2Z5,K7K2Z5,K7K2Z5_SOYBN
2077,3847.K7K3A2,K7K3A2,K7K3A2_SOYBN
2078,3847.K7K3F3,K7K3F3,K7K3F3_SOYBN
2079,3847.K7K3F7,K7K3F7,K7K3F7_SOYBN
2080,3847.K7K3L6,K7K3L6,K7K3L6_SOYBN
2081,3847.K7K3M7,K7K3M7,K7K3M7_SOYBN
2082,3847.K7K3V4,K7K3V4,K7K3V4_SOYBN
2083,3847.K7K3X3,K7K3X3,K7K3X3_SOYBN
2084,3847.K7K3Z3,K7K3Z3,K7K3Z3_SOYBN
2085,3847.K7K432,K7K432,K7K432_SOYBN
2086,3847.K7K4A0,K7K4A0,K7K4A0_SOYBN
2087,3847.K7K4L8,K7K4L8,K7K4L8_SOYBN
2088,3847.K7K4M4,K7K4M4,K7K4M4_SOYBN
2089,3847.K7K4S9,K7K4S9,K7K4S9_SOYBN
2090,3847.K7K4T0,K7K4T0,K7K4T0_SOYBN
2091,3847.K7K4T1,K7K4T1,K7K4T1_SOYBN
2092,3847.K7K4T3,K7K4T3,K7K4T3_SOYBN
2093,3847.K7K4T4,K7K4T4,K7K4T4_SOYBN
2094,3847.K7K594,K7K594,K7K594_SOYBN
2095,3847.K7K5E7,K7K5E7,K7K5E7_SOYBN
2096,3847.K7K5F0,K7K5F0,K7K5F0_SOYBN
2097,3847.K7K5T8,K7K5T8,K7K5T8_SOYBN
2098,3847.K7K5U2,K7K5U2,K7K5U2_SOYBN
2099,3847.K7K5Z5,K7K5Z5,K7K5Z5_SOYBN
2100,3847.K7K626,K7K626,K7K626_SOYBN
2101,3847.K7K627,K7K627,K7K627_SOYBN
2102,3847.K7K6B8,K7K6B8,ESR1
2103,3847.K7K6D4,K7K6D4,K7K6D4_SOYBN
2104,3847.K7K6E0,K7K6E0,K7K6E0_SOYBN
2105,3847.K7K6F7,K7K6F7,K7K6F7_SOYBN
2106,3847.K7K6I9,K7K6I9,K7K6I9_SOYBN
2107,3847.K7K6K8,K7K6K8,K7K6K8_SOYBN
2108,3847.K7K6Z0,K7K6Z0,K7K6Z0_SOYBN
2109,3847.K7K715,K7K715,K7K715_SOYBN
2110,3847.K7K760,K7K760,K7K760_SOYBN
2111,3847.K7K7G7,K7K7G7,K7K7G7_SOYBN
2112,3847.K7K7J0,K7K7J0,GMZOU-1
2113,3847.K7K7W0,K7K7W0,K7K7W0_SOYBN
2114,3847.K7K803,K7K803,K7K803_SOYBN
2115,3847.K7K812,K7K812,K7K812_SOYBN
2116,3847.K7K850,K7K850,K7K850_SOYBN
2117,3847.K7K8E7,K7K8E7,K7K8E7_SOYBN
2118,3847.K7K8F0,K7K8F0,K7K8F0_SOYBN
2119,3847.K7K8S9,K7K8S9,K7K8S9_SOYBN
2120,3847.K7K8V3,K7K8V3,K7K8V3_SOYBN
2121,3847.K7K904,K7K904,K7K904_SOYBN
2122,3847.K7K948,K7K948,K7K948_SOYBN
2123,3847.K7K9A9,K7K9A9,K7K9A9_SOYBN
2124,3847.K7K9L3,K7K9L3,K7K9L3_SOYBN
2125,3847.K7K9R3,K7K9R3,K7K9R3_SOYBN
2126,3847.K7K9V8,K7K9V8,K7K9V8_SOYBN
2127,3847.K7KA73,K7KA73,K7KA73_SOYBN
2128,3847.K7KAP2,K7KAP2,K7KAP2_SOYBN
2129,3847.K7KAX0,K7KAX0,GMSGR
2130,3847.K7KBA0,K7KBA0,K7KBA0_SOYBN
2131,3847.K7KBA9,K7KBA9,K7KBA9_SOYBN
2132,3847.K7KBB0,K7KBB0,K7KBB0_SOYBN
